contigs	predictions	scores
k79_86346	2;1239;186801	0.97521;0.60011;0.53147
k79_37865	2;1239;91061;1385;186822;44249;2023772	1.0;1.0;0.99999;0.99999;0.99995;0.99995;0.99995
k79_1022	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25480	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74264	2;1239;186801;186802;216572;1263;2608920	0.99999;0.99999;0.99999;0.99999;0.99999;0.99996;0.99988
k79_1024	2;1239;186801;186802;31979;1485;1155388	1.0;0.99998;0.99998;0.99998;0.99998;0.99998;0.99995
k79_25486	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74268	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86349	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99949;0.99949
k79_49775	2;976;117743;200644;49546;1016;1316596	1.0;0.99996;0.99994;0.99994;0.99994;0.99994;0.99994
k79_37866	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_86357	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74282	2;976;200643;171549;815;909656;376805;667015	1.0;1.0;1.0;1.0;0.99999;0.99988;0.99984;0.99984
k79_37871	2;1239;186801;186802;31979;1485;1529	0.99985;0.99985;0.99985;0.99985;0.99985;0.99985;0.99985
k79_49786	2;976;200643;171549;815;816;28111	0.99996;0.99948;0.99947;0.99947;0.88075;0.82788;0.80542
k79_25499	2;976;200643;171549;815;909656;357276;997877	0.99996;0.99992;0.99992;0.99992;0.99988;0.99976;0.99976;0.99976
k79_1025	2;200918;188708;1643947;1643949;1255275;2984951	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_13382	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99974;0.99974
k79_37880	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_25507	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_13387	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1030	2;1239;186801;3085636;186803;207244;649756;649757	1.0;0.99992;0.99989;0.99989;0.99989;0.99989;0.99989;0.99989
k79_25512	2;1239;186801;186802;216572;1263;2608920	0.99996;0.99132;0.99059;0.9901;0.98492;0.98491;0.98268
k79_1031	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99997
k79_86387	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74284	2;1239;186801;3082720;186804;1501226;1115758	0.99982;0.97618;0.97576;0.9144;0.9144;0.91439;0.91439
k79_25522	2;1239;186801;186802;31979;1485;332101	0.99934;0.96962;0.92882;0.92825;0.92824;0.92824;0.78523
k79_86388	2;1239;186801;3085636;186803;841;2763062	1.0;1.0;1.0;0.99998;0.99998;0.99983;0.99975
k79_49817	2;74201;203494;48461;1647988;239934;239935	1.0;0.99533;0.99533;0.99533;0.99533;0.99533;0.99533
k79_37905	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86392	2157;28890;183925;2158;2159;2172;2173;420247	0.99993;0.99993;0.99993;0.99993;0.99993;0.99993;0.99993;0.99993
k79_86400	2157;28890;183925;2158;2159;2172;2173;420247	0.99998;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998
k79_13414	2;976;200643;171549;815;816;162156	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_37909	2;1239;526524;526525;2810280;2678885;1982626	0.99946;0.99935;0.99473;0.99473;0.99053;0.99053;0.99053
k79_62081	2;976;200643;171549;171552;2974251;165179	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_37912	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_37914	2;1239;909932;909929;1843491;3074372;3054208	0.99999;0.99998;0.99936;0.99936;0.99936;0.99936;0.99936
k79_74310	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_13423	2;1239;186801;3085636;186803;28050;39485;515620	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_49846	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99974
k79_74313	2;1239;186801;186802;216572;1263;2608920	0.99597;0.99044;0.98981;0.92262;0.9201;0.91938;0.77114
k79_37919	2;976;200643;171549;815;816;46506;449673	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_13428	2;1239;186801;3085636;186803;572511;418240;1121115	0.99692;0.9969;0.99674;0.99664;0.99664;0.89052;0.89006;0.89006
k79_25533	2;1239;186801;3085636;186803;572511;40520;657314	1.0;0.99999;0.99996;0.99937;0.99937;0.99937;0.99937;0.99937
k79_1057	2759;7711;40674;9443;9604;9605;9606	0.88056;0.88056;0.88056;0.88056;0.88056;0.88056;0.88056
k79_62089	2;1224;1236;135614;1775411;70411;2898793	0.99999;0.6477;0.64645;0.64643;0.64643;0.64643;0.64643
k79_13436	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_37934	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99995;0.99992;0.99991;0.99991;0.99991
k79_25537	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995;0.99995
k79_49854	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99994;0.99993;0.99993;0.99741;0.99741;0.99741
k79_25539	2;1239;186801;3085636;186803;248744;168384;478749	1.0;1.0;0.99999;0.99999;0.99999;0.99877;0.99877;0.99877
k79_86420	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99999;0.99996;0.99995
k79_37944	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74341	2;1239;186801;3085636;186803;207244;649756;649757	1.0;0.99998;0.99997;0.99997;0.99997;0.99899;0.99899;0.99899
k79_37945	2;1783272	0.9998;0.79901
k79_62096	2;1239;186801;3085636;186803	1.0;0.99998;0.99998;0.99997;0.99997
k79_37953	2;1239;186801;3085636;186803;2316020;33038	1.0;0.99999;0.99999;0.99999;0.99999;0.99996;0.99996
k79_13452	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86435	2;1239;186801;186802;216572;2834348;3030016	1.0;0.99994;0.99994;0.99994;0.99994;0.99994;0.99994
k79_62101	2;1239;186801;186802;216572;1263;2608920	0.98376;0.96401;0.96235;0.82154;0.81735;0.81734;0.56008
k79_13453	2;976;200643;171549;815;909656;821	0.99269;0.73402;0.73308;0.73308;0.73181;0.61349;0.61347
k79_37961	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99999;0.9999;0.99989;0.99989;0.99962
k79_62105	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74347	2;1239;186801;186802;216572;216851;3030639	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.98438
k79_37964	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49869	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.99998;0.99998;0.99995;0.99995;0.99995
k79_37968	2;976;200643;171549;815;909656;376805;667015	1.0;0.99898;0.99898;0.99898;0.99891;0.99613;0.99496;0.99496
k79_13464	2;976;200643;171549;815;816;817;862962	1.0;1.0;1.0;1.0;0.99996;0.9998;0.9998;0.99979
k79_49874	2;976;200643;171549;815;816;817;862962	0.99992;0.99904;0.99904;0.99904;0.99883;0.9978;0.99766;0.99756
k79_37973	2;1239;91061;1385;186817;2675232;1740721	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_37974	2;1239;186801;3085636;186803;1766253;39491;657317	0.99952;0.9796;0.95575;0.95575;0.95575;0.83924;0.83924;0.83924
k79_13467	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;0.99988;0.99985;0.99985;0.99951;0.99951;0.99848
k79_25572	2;1239;186801;186802;31979;1485;2212991	0.94816;0.89706;0.88254;0.88033;0.84889;0.84888;0.7925
k79_1089	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99999;0.99998;0.99998;0.99962;0.99962;0.99962
k79_86439	2;1239;186801;186802;31979;1485;1522	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49876	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_37977	2;976;200643;171549	0.90664;0.64433;0.64422;0.64422
k79_37978	2;976;200643;171549;815;816;47678;997873	1.0;0.99999;0.99999;0.99999;0.99999;0.99998;0.99996;0.99996
k79_74356	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99998;0.99998;0.99998;0.99998;0.99994;0.99994;0.99994
k79_13490	2;1239;186801;3085636;186803;572511;418240;1121115	0.99998;0.98179;0.98174;0.98146;0.98146;0.73466;0.73462;0.73462
k79_37981	2;1239;526524;526525;2810280;2678885;1982626	0.99474;0.96651;0.89617;0.89617;0.89616;0.89566;0.89566
k79_86443	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_37985	2;1239;186801;3085636;186803;46205;185007	0.99998;0.77175;0.64736;0.6454;0.64539;0.64353;0.64353
k79_49903	2;976;200643;171549;815;909656	0.99953;0.98697;0.98658;0.98658;0.98578;0.78957
k79_1121	2;203691;203692;136;2791015;399320;886478	1.0;0.99992;0.99992;0.99992;0.99992;0.99992;0.99992
k79_13512	2;1239;186801;3085636;186803;841;166486;718255	1.0;1.0;1.0;0.99998;0.99998;0.99998;0.99982;0.9998
k79_37997	2;1239;91061;1385;186817;1434042;85683;439292	1.0;0.99997;0.99994;0.99994;0.99994;0.99994;0.99994;0.99994
k79_74361	2;976;200643;171549;171552;2974251;165179	1.0;1.0;1.0;1.0;0.9997;0.9997;0.9997
k79_25583	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99967;0.99967
k79_38000	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38001	2;1239;186801;186802;31979;1485;332101	0.99999;0.99999;0.99327;0.9932;0.99319;0.99319;0.99311
k79_25594	2;976;200643;171549;815;816;2528203	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_1144	2;1224;28211;356;45404;120652;199596;395965	0.99993;0.99987;0.99987;0.99987;0.99987;0.99987;0.99987;0.99987
k79_86471	2;1239;186801;186802;216572;1263;1161942	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25596	2;1239	0.58139;0.53267
k79_1154	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38025	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49927	2;976;200643;171549;815;816;47678;997873	1.0;0.99993;0.99993;0.9994;0.9994;0.9994;0.99935;0.99935
k79_74376	131567	1.0
k79_1163	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.9995;0.9995
k79_38029	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99996;0.99996
k79_49937	2;74201;203494;48461;1647988;239934;239935	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_62166	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;0.99998;0.99998;0.99994;0.99994;0.99994;0.99994;0.99674
k79_25612	2;1239;526524;526525;2810280;2678885;1982626	0.99996;0.97682;0.8063;0.8063;0.80576;0.80471;0.80471
k79_49939	2;1239;186801;3085636;186803;1506553;29347	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_86500	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99991;0.99991
k79_38044	2;976;117743;200644;49546;286104;2929510	1.0;0.99575;0.99575;0.99575;0.99575;0.99573;0.99573
k79_1177	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49948	2;976;200643;171549;815;816;2715212	1.0;1.0;1.0;1.0;1.0;0.99997;0.9999
k79_38045	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99984;0.99984
k79_49951	2;1239;186801	0.99934;0.89034;0.88046
k79_38047	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_25625	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_74384	2;976;200643;171549;171552;838;2691580	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74385	2;1239;186801;186802;216572;1263;2608920	0.99999;0.75732;0.7551;0.73668;0.64113;0.6332;0.63289
k79_38051	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49960	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_25634	2;1783272	1.0;0.99948
k79_86513	2;1239;186801;186802;216572;1263;2608920	0.99997;0.96697;0.73861;0.7379;0.53537;0.53527;0.53526
k79_62176	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99987;0.99987
k79_74393	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1185	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_74394	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25640	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38066	2;976;200643;171549;815;816;28116	1.0;1.0;1.0;1.0;1.0;1.0;0.99998
k79_62187	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_62188	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;0.99996;0.99992;0.99992;0.87413;0.87413;0.87398
k79_74413	2;976;117743;200644;2762318;59732;1854498	0.99998;0.99994;0.99994;0.99994;0.99994;0.99994;0.99994
k79_38078	2;1239;186801	0.55159;0.52128;0.5196
k79_25658	2;976;200643;171549;815;816;820;997890	1.0;0.95783;0.88085;0.88085;0.88076;0.88076;0.87466;0.87466
k79_49962	2;1239;186801;3082720;186804;1505652;2813371	0.97423;0.9589;0.95551;0.92372;0.92366;0.92366;0.92366
k79_1220	2;976;200643;171549;1853231;574697;2093856	1.0;0.99999;0.99999;0.99999;0.98374;0.98374;0.98374
k79_86557	2;1239;186801;3085636;186803;841;166486;657315	1.0;0.99986;0.99986;0.99986;0.99986;0.95043;0.83317;0.82521
k79_25670	2;1239;186801;186802;216572;1263;2608920	0.99998;0.99995;0.99995;0.99987;0.99982;0.99896;0.99888
k79_1226	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74446	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_13592	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1234	2;1239;186801;3085636;186803;207244;649756;649757	1.0;0.99981;0.91468;0.91468;0.91468;0.91468;0.91468;0.91468
k79_38102	2;1239;1737404;1737405;1570339;150022;1260	1.0;0.99999;0.99994;0.99994;0.99994;0.99994;0.99994
k79_49973	2;1239;186801;3085636;186803;841;166486;718255	1.0;1.0;1.0;0.99972;0.99972;0.99943;0.99935;0.99739
k79_13594	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38103	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_25685	2;976;200643;171549;815;816;820;997890	1.0;0.99999;0.99998;0.99998;0.99918;0.99849;0.98615;0.98615
k79_13596	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86563	2;1239;186801;186802;216572;1263;2608920	0.99994;0.99993;0.99971;0.97474;0.97403;0.97327;0.97327
k79_13597	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74457	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99944;0.99944;0.99937;0.99937
k79_38110	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_49979	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99998;0.9984;0.9984;0.99839;0.99839;0.99839
k79_86570	2;1239;186801;186802;216572;216851;411483	1.0;0.62812;0.62644;0.62137;0.62104;0.62098;0.6115
k79_74458	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_86571	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.99996
k79_25697	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998;0.99998
k79_74461	2;1239;186801;186802;216572;1263;2608920	0.99802;0.78262;0.77546;0.77247;0.77247;0.77247;0.77231
k79_1245	2;1239;186801;186802;216572;1263;2608920	0.99198;0.97743;0.97679;0.96339;0.96244;0.96213;0.96178
k79_74462	2;1239;186801;186802;216572;1263;2608920	0.99974;0.99968;0.99967;0.99749;0.99733;0.99724;0.99036
k79_1248	2;1239;186801;3085636;186803;33042;410072	0.99991;0.97877;0.97874;0.97808;0.97808;0.95221;0.95206
k79_49991	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_62214	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25708	2;32066;203490;203491;203492;848;1583098	1.0;0.83037;0.83037;0.83037;0.83037;0.83037;0.83037
k79_25711	2;1239;186801;3085636;186803;1649459;154046;742737	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_62216	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1255	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_25712	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_13612	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_50004	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25718	2;1239;186801;186802;216572;216851;853;718252	1.0;0.9889;0.98837;0.98829;0.98819;0.91;0.88791;0.8873
k79_74480	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86582	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.99989;0.99989
k79_13621	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;0.99999;0.99983;0.99983;0.99279;0.99279
k79_25723	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1274	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99995;0.99988;0.99988
k79_62228	2	0.99999
k79_25727	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;0.99999;0.99996;0.99996
k79_25729	2;1239;186801;186802;216572;1263;2608920	1.0;0.99928;0.99922;0.99851;0.99851;0.99851;0.99851
k79_74503	2157;28890;183925;2158;2159;2172;2173;420247	0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_38136	2157;28890;183925;2158;2159;2172;2870563	0.99747;0.99747;0.99747;0.99747;0.99747;0.99747;0.99723
k79_1289	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25732	2;1239;186801;3085636;186803;841;301301	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_25734	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99997
k79_86591	2;1239;186801;3085636;186803;1766253;39491;657317	0.95498;0.94951;0.94859;0.94842;0.94842;0.87818;0.87818;0.87806
k79_1295	2;976;200643;171549;815;816;820;997890	1.0;0.99999;0.99999;0.99999;0.99993;0.99993;0.99274;0.99274
k79_86592	2;1239;186801;3085636;186803;2569097;39488	0.99999;0.99999;0.99999;0.99987;0.99987;0.99892;0.99892
k79_62236	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38147	2;976;200643;171549;815;816;2785531	1.0;1.0;1.0;1.0;1.0;0.99998;0.99995
k79_1299	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74521	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_25747	2759;7711;40674;9443;9604;9605;9606	0.89297;0.89297;0.89297;0.89297;0.89297;0.89297;0.89297
k79_38150	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_1311	2;1239;186801;3085636;186803	1.0;0.99397;0.65604;0.62732;0.62732
k79_25758	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_13643	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_1319	2;1239;186801;186802;216572;2892396;2714353	1.0;0.99999;0.99999;0.99995;0.99995;0.99591;0.99591
k79_86596	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_25768	2;74201;203494;48461;1647988;239934;3115152	1.0;0.99986;0.99986;0.99986;0.99986;0.99986;0.99786
k79_13649	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99992
k79_1324	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_38155	2;1239;186801;3085636;186803;1766253;39491;657317	0.99272;0.99258;0.99255;0.99164;0.99164;0.83944;0.83944;0.65113
k79_13651	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86599	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_62251	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_1328	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_50061	2;1239;186801;3085636;186803;841;166486;718255	0.99998;0.99978;0.99978;0.99975;0.99975;0.99893;0.99893;0.97676
k79_38164	2;976;200643;171549;815;909656;821	1.0;0.9985;0.99849;0.99844;0.99839;0.97359;0.97318
k79_86612	2;976;200643;171549;815;909656;357276;997877	1.0;0.65418;0.65418;0.65418;0.58409;0.57894;0.57893;0.57893
k79_50066	2;1239;526524;526525;2810280;2678885;1982626	0.99886;0.99886;0.99885;0.99885;0.99885;0.99885;0.99885
k79_74542	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99852
k79_74553	2;976;200643;171549;171551;836;837	1.0;0.99997;0.99996;0.99996;0.99995;0.99995;0.99995
k79_1348	2;1239;186801;3085636;186803;572511;40520;657314	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_13659	2759;7711;40674;9443;9604;9605;9606	0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_86614	2;1239;186801;3085636;186803;572511;418240;1121115	0.99999;0.99998;0.99998;0.99997;0.99997;0.67887;0.67885;0.67885
k79_74558	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;0.99764;0.99764
k79_1361	2;1224;1236;135619;2066474;305899;1234143	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74562	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;0.99781;0.9978;0.9978
k79_1366	2;1239;91061;1385;186817;1055323;1868734	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_86621	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_38173	2;1239;186801;186802;31979;1485;1502	1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_1367	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_50079	2;1239;186801;3085636;186803;2163168;3070215	1.0;0.99757;0.9912;0.99118;0.99118;0.96831;0.96831
k79_38177	2;976;200643;171549;2005525;375288;2685834	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_74574	2;1239;186801;186802;216572;216851;2929493	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_86622	2157;28890;183925;2158;2159;2172;2173;420247	0.99989;0.99989;0.99989;0.99989;0.99989;0.99989;0.99986;0.99986
k79_38179	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;0.99999;0.99968;0.99967
k79_86623	2157;28890;183925;2158;2159;2172;2173;420247	0.99977;0.99977;0.99977;0.99977;0.99977;0.99977;0.99972;0.99972
k79_1379	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99975
k79_38181	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_86625	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99767
k79_1389	2;1239;186801;186802;216572;1263;1160721	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_13674	2;976;200643;171549;815;816;818	0.99969;0.9617;0.95303;0.95303;0.95224;0.9522;0.80291
k79_62287	2;1239	0.86967;0.84274
k79_1392	2;1239;186801;3085636;186803;841;301301	1.0;0.99997;0.99996;0.99991;0.99991;0.99964;0.99953
k79_13677	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_62288	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_1398	2;976;200643;171549;815;909656;357276;997877	1.0;1.0;1.0;1.0;1.0;0.99972;0.99955;0.99955
