contigs	predictions	scores
k79_39452	2;976;200643;171549;815;909656;357276;997877	1.0;1.0;1.0;1.0;0.99921;0.99916;0.99916;0.99916
k79_51606	2;1224;1807140;225057;225058;119977;930;637390	1.0;0.9998;0.99979;0.99979;0.99979;0.99979;0.99979;0.99979
k79_63341	2;976;200643;171549;171552;577309;454154	1.0;1.0;1.0;1.0;0.912;0.91198;0.91198
k79_87678	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39459	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_27282	2;1239;186801;3085636;186803;572511;40520;411459	1.0;0.99999;0.99999;0.99998;0.99998;0.99912;0.99275;0.99275
k79_87680	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_51613	2157;28889;183924;2266;2267;2270;2271;768679	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3259	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15199	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27284	2;976;200643;171549;815;816;2755405	1.0;1.0;1.0;1.0;1.0;1.0;0.99997
k79_63342	2;976;200643;171549;815;816;820;997890	0.99994;0.97889;0.97888;0.97886;0.94687;0.94165;0.89122;0.89122
k79_87683	2;1239;186801;186802;216572;459786;2763056	1.0;0.99871;0.99871;0.9975;0.9975;0.98157;0.98156
k79_63343	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27285	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_51614	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27291	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15207	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_63350	2;976;200643;171549;815;816;477666	1.0;0.99996;0.99995;0.99995;0.99993;0.99965;0.9654
k79_3264	2;976;200643;171549;171550;239759;2364787	1.0;1.0;1.0;1.0;0.99999;0.99999;0.98527
k79_63351	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99933
k79_15210	2;1239;186801;186802;216572;2892396;2714353	1.0;0.9984;0.9984;0.9984;0.9984;0.99814;0.99757
k79_27296	2;976;200643;171549;171552;838;28129	1.0;0.99999;0.99999;0.99999;0.99997;0.99997;0.99997
k79_39478	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15211	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99983;0.99983
k79_39479	2;201174;84998;84999;1643824;2847312;604330	1.0;0.99988;0.99988;0.99988;0.99988;0.99988;0.99988
k79_27302	2;200940;3031449;213115;194924;872;1725232	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_51623	2;1239;186801;186802;3082771;1738645;3030017	1.0;0.99998;0.99998;0.99929;0.99928;0.99928;0.99928
k79_63362	2;976;200643;171549;815;909656;821	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.99996
k79_27305	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995;0.99995
k79_51626	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_63364	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39485	2;1239;186801;3085636;186803;2316020;46228;471875	0.99997;0.99886;0.9986;0.92162;0.92162;0.52917;0.52454;0.52454
k79_3273	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_15220	2;1239;186801;186802;216572;2892396;2714355	1.0;0.96416;0.96416;0.96416;0.96416;0.96414;0.93525
k79_15221	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3276	2;1239;186801;186802;216572;2892396;2714355	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39487	2;1239;186801;3085636;186803;841;166486;657315	1.0;1.0;1.0;0.99995;0.99995;0.99965;0.98872;0.98871
k79_63369	2;1239;186801;3085636;186803	0.94221;0.75899;0.75744;0.73889;0.73889
k79_87691	2;976;200643;171549;815;816;162156	1.0;0.99999;0.99999;0.99998;0.99981;0.99873;0.99601
k79_15223	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63370	2;976;200643;171549;171550;239759;214856;679935	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99987;0.99987
k79_51638	2;976;200643;171549;171550;239759;328813;2585117	1.0;1.0;1.0;1.0;1.0;1.0;0.99971;0.99971
k79_39491	2;201174;84998;84999;1643824;2082587;2003188	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_87693	2;1239;909932;1843488;909930;33024;33025	1.0;0.9998;0.9998;0.9998;0.9998;0.9998;0.9998
k79_51639	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.54077
k79_3278	2;1239;186801	0.99999;0.99791;0.76569
k79_15228	2;1239;186801;3085636;186803;841;2763062	1.0;1.0;1.0;1.0;1.0;0.99999;0.99991
k79_75512	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39493	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99014;0.99014;0.99014;0.99014
k79_51640	2;201174;1760;85011;2062;1883;1911;455632	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_15230	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87701	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99992;0.9999;0.99934;0.99934
k79_75514	2;1239;186801;3085636;186803;841;2763062	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_63375	2;1239;186801;3085636;186803;572511;1796616	1.0;1.0;0.99999;0.99998;0.99998;0.99998;0.99998
k79_27309	2;1239;186801;3085636;186803;841;1261635	0.99968;0.99954;0.99951;0.99949;0.99949;0.97201;0.94778
k79_51642	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99941;0.99941;0.99941
k79_63376	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39496	2;976;200643;171549;171552;2974251;165179;537011	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3287	2;1239;186801;186802;216572;2892397;2714358	1.0;0.99997;0.99997;0.99997;0.99997;0.99985;0.99985
k79_51643	2;1239;186801;186802;216572;946234;292800	1.0;1.0;1.0;1.0;1.0;0.99996;0.99996
k79_39498	2;1239;186801;3085636;186803;572511;89014	0.99999;0.99697;0.99679;0.99663;0.99663;0.99374;0.99259
k79_75520	2;1783272	1.0;1.0
k79_3289	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87707	2;976;200643;171549;815;816;2847299	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99983
k79_75523	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63378	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_51649	2;1239;186801;3085636;186803;33042;410072;470146	1.0;0.99992;0.99987;0.98672;0.98672;0.75523;0.75381;0.75381
k79_3296	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15236	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87709	2;1239;91061;1385;3120669;1906945	1.0;0.99991;0.99964;0.99964;0.99964;0.99964
k79_39512	2;976;200643;171549;171550;239759;538949	1.0;0.99997;0.99997;0.99997;0.99957;0.99957;0.86101
k79_87710	2;1239;91061;1385;186822;44249;715179	1.0;0.99996;0.99936;0.99936;0.99936;0.99936;0.99936
k79_3300	2	0.99957
k79_75533	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_27312	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_63385	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87711	2;1239	0.9947;0.58283
k79_51650	2;1239;186801;3085636;186803;572511;40520;657314	1.0;0.99986;0.99986;0.99943;0.99943;0.99913;0.99913;0.99913
k79_27313	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39518	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3302	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;1.0;0.99935;0.99932
k79_51653	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99996;0.99523
k79_15250	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99949;0.99949
k79_87717	2;976;200643;171549;815;909656;821	1.0;0.9995;0.99949;0.99949;0.99892;0.99535;0.82254
k79_39519	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27317	2;976;200643;171549;815;816;371601;657309	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_51654	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99966
k79_87721	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9999
k79_15254	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.96921
k79_39521	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27318	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_75553	2;1224;1236;91347;543;413496;28141	1.0;0.99919;0.99919;0.99919;0.99919;0.99919;0.99919
k79_51656	2;74201;203494;48461;1647988;239934;239935;349741	0.99997;0.99928;0.99928;0.99928;0.99928;0.99928;0.99903;0.99903
k79_87722	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.98537
k79_63397	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39524	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27323	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15257	2;1239;186801;3085636;186803;841;301301	0.98969;0.98223;0.98142;0.98132;0.98132;0.85167;0.68598
k79_87727	2;1239;909932;1843489;31977;29465;29466	1.0;0.99623;0.99607;0.99607;0.99607;0.99607;0.99607
k79_51663	2;1239;186801;186802;216572;1263;2564099	1.0;1.0;0.99988;0.99986;0.99986;0.99986;0.95458
k79_27324	2;1224;28216;80840;119060;2571159;417203	1.0;0.99981;0.99964;0.99964;0.99964;0.99964;0.99964
k79_63400	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15258	2;201174;1760;85004;31953;1678;1680	1.0;0.99994;0.99994;0.99994;0.99994;0.99994;0.99978
k79_27328	2;1239;186801;186802;31979;1485;1491	0.99997;0.99948;0.94961;0.94257;0.94243;0.94243;0.75387
k79_15260	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.9999;0.9999;0.99962
k79_75565	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39538	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99907;0.99907;0.99906;0.99901
k79_3326	2;74201;203494;48461;1647988;239934;239935;349741	1.0;0.99997;0.99997;0.99997;0.99997;0.99997;0.99986;0.99986
k79_27332	2;201174;1760;85007;1762;1866885;1794	1.0;0.99864;0.99864;0.99862;0.99862;0.99862;0.99862
k79_75569	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39544	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;0.99998;0.99991;0.99974;0.99974;0.98429;0.98101;0.98101
k79_63401	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99972;0.99972;0.99972
k79_3329	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99974;0.99974
k79_15267	2;1239;186801;3085636;186803;841;1261634	1.0;1.0;1.0;1.0;1.0;0.99997;0.99931
k79_39546	2;1239;909932;1843489;31977;39948;487173	1.0;0.99995;0.99995;0.99995;0.99995;0.99995;0.99986
k79_27341	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.89304
k79_15268	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27345	2;1239;186801;186802;31979;1485;411486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15271	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_75577	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.99966;0.99965
k79_63408	2;976;200643;171549;815;909656;376805;667015	1.0;0.99994;0.99994;0.99994;0.99992;0.9995;0.9995;0.9995
k79_3330	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99943;0.99943;0.99943;0.99943
k79_39552	2;1239;186801;3085636;186803;572511;2479767	1.0;0.9997;0.9997;0.99937;0.99937;0.99899;0.99789
k79_39555	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.94692
k79_51666	2;1239;186801;186802;216572;1263;2564099	1.0;0.99999;0.99998;0.99997;0.99997;0.99995;0.97436
k79_87735	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99999;0.99992;0.99991;0.9999;0.99693
k79_15275	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;0.99999;0.99995;0.99995;0.99906;0.99906
k79_63418	2;1239;186801;3085636;186803;572511;89014	1.0;1.0;1.0;1.0;1.0;0.99997;0.99991
k79_27351	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39558	2;1239;186801;3085636;186803;841;2763062	0.84093;0.81252;0.81208;0.81172;0.81172;0.60876;0.60871
k79_3341	2;1239;526524;526525;128827;1647;1648	1.0;0.99997;0.99995;0.99995;0.99995;0.99995;0.99995
k79_87737	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39561	2;976;200643;171549;815;816	0.99991;0.99942;0.99942;0.99942;0.99329;0.9585
k79_27352	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_51675	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;0.99986;0.99986;0.99986;0.99986;0.99986
k79_3342	2;1239;186801;3085636;186803;841;1261634	1.0;0.99998;0.99998;0.99998;0.99998;0.99934;0.99892
k79_51676	2;1239;186801;186802;216572;2892396;2714353	0.99992;0.99778;0.99778;0.99777;0.99776;0.99714;0.99702
k79_63432	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_39567	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_75578	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_87740	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3345	2;1224;28216;80840;80864;34072;34073	1.0;0.99988;0.99987;0.99987;0.99987;0.99987;0.99987
k79_3346	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.9999;0.9999
k79_63434	2;1239;91061;1385;186823;432330;1214604	1.0;1.0;0.99997;0.99996;0.99995;0.99995;0.99995
k79_87743	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99998;0.99998;0.99998;0.99955;0.99886;0.99886
k79_51678	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;0.99999;0.99998;0.99986;0.99986;0.99919;0.99729;0.99729
k79_27364	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3350	2;1239;186801;186802;216572;216851;2929493	1.0;0.9998;0.9998;0.99978;0.99976;0.99976;0.99965
k79_63442	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15283	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99997;0.9999;0.99989;0.99975;0.9939
k79_75589	2;976;200643;171549;1853231;574697;2093856	1.0;1.0;1.0;1.0;0.99875;0.99875;0.99875
k79_87753	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99659
k79_63443	2;1239;186801;186802;216572;2892396;2714355	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_27366	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_75591	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9997
k79_3355	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_87755	2;1239	0.97762;0.70334
k79_63445	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;0.9999;0.9999;0.99989;0.99989;0.97957
k79_27369	2;1239;186801;186802;216572;216851;2929490	1.0;0.99944;0.99942;0.99839;0.91492;0.91477;0.72619
k79_87756	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_15286	2;1239;186801;186802;216572;216851;853;718252	0.99998;0.99983;0.99983;0.99977;0.99976;0.93643;0.92644;0.92112
k79_51689	2;1239;186801;186802;216572;2892396;2714353	0.99985;0.96897;0.96832;0.96829;0.96807;0.88135;0.88011
k79_27370	2;1783272	1.0;0.69688
k79_87757	2;1239;186801;3085636;186803;2316020;33038	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_51690	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99992;0.99992
k79_63448	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99996;0.99981;0.9998
k79_75592	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99998;0.99996;0.99996
k79_3363	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_87758	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99916
k79_15291	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.994
k79_51691	2;976;200643;171549;815;909656;357276;997877	1.0;1.0;1.0;1.0;0.99994;0.60806;0.60806;0.60806
k79_75597	2;1239;909932;1843489;31977;39948;487173	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_3367	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15293	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9998
k79_27373	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_75599	2;1239;186801;3085636;186803;189330;39486	1.0;0.99568;0.99561;0.99545;0.99545;0.94418;0.94408
k79_39580	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99833;0.99833;0.99833;0.99592
k79_15295	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;0.99996;0.99996;0.99996;0.99996;0.98987;0.98987;0.98961
k79_51695	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99742
k79_3371	2;976;200643;171549;815;816	0.99999;0.9958;0.98956;0.98682;0.98558;0.92502
k79_27376	2;1239;186801;3085636;186803;33042;33043	1.0;1.0;1.0;1.0;1.0;0.99978;0.99978
k79_39582	2;1239;186801;3085636;186803;2569097;39488	1.0;0.99982;0.99982;0.99982;0.99982;0.9998;0.9998
k79_15296	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63454	2;1239;91061;1385;186822;44249;2758563	0.99955;0.95218;0.95192;0.95191;0.95191;0.95191;0.95191
k79_75608	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3372	2;1239;186801;3085656;3085657;2039302;1981510	0.9997;0.9853;0.97417;0.57401;0.57401;0.57401;0.57401
k79_63455	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;0.99999;0.9998;0.9998;0.999;0.999;0.999
k79_87774	2;1239;186801;3085636;186803;189330;88431	1.0;0.99999;0.99995;0.99995;0.99995;0.99994;0.99994
k79_15299	2;1239;186801;186802;216572;292632;214851	1.0;0.99997;0.99995;0.99995;0.99995;0.99819;0.99819
k79_39584	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_51699	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99924;0.99924;0.99694
k79_3375	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_75612	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15301	2;976;200643;171549;815;909656;821	1.0;0.99978;0.99977;0.99977;0.95545;0.95463;0.95463
k79_87776	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_3379	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.98406
k79_27389	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;0.99999;0.99999;0.99999;0.99999;0.99944;0.99944;0.6057
k79_75616	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9913
k79_15304	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3381	2;976;200643;171549;815;816;818	1.0;0.99996;0.99984;0.99984;0.99968;0.99079;0.54378
k79_39593	2;1239;186801;186802;216572;1263;1161942	0.99999;0.99983;0.99982;0.99982;0.99982;0.99945;0.99945
k79_15306	2;201174;1760;85008;28056;907364;1076124	1.0;0.99992;0.99992;0.99899;0.99899;0.99899;0.99899
k79_3382	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39595	2;1239;186801;3085636;186803;841;301301	0.99998;0.99535;0.99523;0.98935;0.98935;0.9026;0.9025
k79_75622	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87788	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63463	2;1239;186801;186802;3085642;1928820;3079303	0.99998;0.99415;0.94745;0.72564;0.71649;0.71649;0.71649
k79_39596	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99969;0.99969
k79_63468	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27397	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87791	2;1239;186801;3085636;186803;572511;53443;476272	1.0;0.9996;0.99936;0.99931;0.99931;0.99931;0.99931;0.99931
k79_15317	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_39599	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_75629	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_3394	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99999;0.99988;0.99988;0.99958;0.99618;0.99618
k79_63473	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99983;0.99983;0.99982;0.99981
k79_15320	2;29547;3031852;213849;72293;209;157268	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_87797	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27398	2;1239;186801;3082720;543314;1926556;1776384	0.99943;0.99922;0.99907;0.99081;0.99081;0.99081;0.99081
k79_63475	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99857;0.99854
k79_39604	2;1239;186801;3085636;186803;2569097;39488	1.0;0.99997;0.99996;0.99996;0.99996;0.99741;0.99741
k79_87799	2;201174;1760;85011;2062;1883;54571	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_27401	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_15323	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63478	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_15324	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99995;0.99994;0.99994
k79_3400	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_27408	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63481	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_87804	2;976;200643;171549;815;909656;357276;997877	1.0;0.99996;0.99994;0.99994;0.99748;0.66415;0.66413;0.66413
k79_75651	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_63482	2;1239;186801;3085636;186803;572511;2479767	1.0;0.99999;0.99999;0.99837;0.99837;0.99821;0.71431
k79_39612	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
